"scenario","year","variable","value","units","version","source"
"1pctCO2",1750,"global_tas",0,"degC","V3.5.5","hector"
"1pctCO2",1751,"global_tas",7.39518860934498e-05,"degC","V3.5.5","hector"
"1pctCO2",1752,"global_tas",0.000210821104299833,"degC","V3.5.5","hector"
"1pctCO2",1753,"global_tas",0.000385460147441986,"degC","V3.5.5","hector"
"1pctCO2",1754,"global_tas",0.000582049041916398,"degC","V3.5.5","hector"
"1pctCO2",1755,"global_tas",0.00079017688775117,"degC","V3.5.5","hector"
"1pctCO2",1756,"global_tas",0.00100280477547221,"degC","V3.5.5","hector"
"1pctCO2",1757,"global_tas",0.00121510354540667,"degC","V3.5.5","hector"
"1pctCO2",1758,"global_tas",0.00142374401688825,"degC","V3.5.5","hector"
"1pctCO2",1759,"global_tas",0.00162644127879068,"degC","V3.5.5","hector"
"1pctCO2",1760,"global_tas",0.00182165096266054,"degC","V3.5.5","hector"
"1pctCO2",1761,"global_tas",0.00200836093972115,"degC","V3.5.5","hector"
"1pctCO2",1762,"global_tas",0.00218594520526396,"degC","V3.5.5","hector"
"1pctCO2",1763,"global_tas",0.00235405949972376,"degC","V3.5.5","hector"
"1pctCO2",1764,"global_tas",0.00251256561938673,"degC","V3.5.5","hector"
"1pctCO2",1765,"global_tas",0.00266147584737474,"degC","V3.5.5","hector"
"1pctCO2",1766,"global_tas",0.00280091173932362,"degC","V3.5.5","hector"
"1pctCO2",1767,"global_tas",0.00293107330416065,"degC","V3.5.5","hector"
"1pctCO2",1768,"global_tas",0.00305221581155092,"degC","V3.5.5","hector"
"1pctCO2",1769,"global_tas",0.00316463225940746,"degC","V3.5.5","hector"
"1pctCO2",1770,"global_tas",0.00326864008438441,"degC","V3.5.5","hector"
"1pctCO2",1771,"global_tas",0.00336457108100222,"degC","V3.5.5","hector"
"1pctCO2",1772,"global_tas",0.00345276376554397,"degC","V3.5.5","hector"
"1pctCO2",1773,"global_tas",0.00353355761460858,"degC","V3.5.5","hector"
"1pctCO2",1774,"global_tas",0.00360728874870788,"degC","V3.5.5","hector"
"1pctCO2",1775,"global_tas",0.00367428673435334,"degC","V3.5.5","hector"
"1pctCO2",1776,"global_tas",0.00373487225447208,"degC","V3.5.5","hector"
"1pctCO2",1777,"global_tas",0.00378935545417965,"degC","V3.5.5","hector"
"1pctCO2",1778,"global_tas",0.00383803481213233,"degC","V3.5.5","hector"
"1pctCO2",1779,"global_tas",0.00388119642058166,"degC","V3.5.5","hector"
"1pctCO2",1780,"global_tas",0.00391911358250679,"degC","V3.5.5","hector"
"1pctCO2",1781,"global_tas",0.00395204665371908,"degC","V3.5.5","hector"
"1pctCO2",1782,"global_tas",0.00398024307301626,"degC","V3.5.5","hector"
"1pctCO2",1783,"global_tas",0.00400393753534557,"degC","V3.5.5","hector"
"1pctCO2",1784,"global_tas",0.00402335227228081,"degC","V3.5.5","hector"
"1pctCO2",1785,"global_tas",0.00403869741150503,"degC","V3.5.5","hector"
"1pctCO2",1786,"global_tas",0.00405017139285108,"degC","V3.5.5","hector"
"1pctCO2",1787,"global_tas",0.0040579614231232,"degC","V3.5.5","hector"
"1pctCO2",1788,"global_tas",0.00406224395565227,"degC","V3.5.5","hector"
"1pctCO2",1789,"global_tas",0.00406318518352519,"degC","V3.5.5","hector"
"1pctCO2",1790,"global_tas",0.00406094153782901,"degC","V3.5.5","hector"
"1pctCO2",1791,"global_tas",0.00405566018417677,"degC","V3.5.5","hector"
"1pctCO2",1792,"global_tas",0.00404747951233404,"degC","V3.5.5","hector"
"1pctCO2",1793,"global_tas",0.00403652961501344,"degC","V3.5.5","hector"
"1pctCO2",1794,"global_tas",0.00402293275290806,"degC","V3.5.5","hector"
"1pctCO2",1795,"global_tas",0.00400680380384204,"degC","V3.5.5","hector"
"1pctCO2",1796,"global_tas",0.00398825069456308,"degC","V3.5.5","hector"
"1pctCO2",1797,"global_tas",0.00396737481421916,"degC","V3.5.5","hector"
"1pctCO2",1798,"global_tas",0.00394427140897311,"degC","V3.5.5","hector"
"1pctCO2",1799,"global_tas",0.00391902995753543,"degC","V3.5.5","hector"
"1pctCO2",1800,"global_tas",0.00389126416845017,"degC","V3.5.5","hector"
"1pctCO2",1801,"global_tas",0.00918348382003602,"degC","V3.5.5","hector"
"1pctCO2",1802,"global_tas",0.0194917350827379,"degC","V3.5.5","hector"
"1pctCO2",1803,"global_tas",0.0334293380803974,"degC","V3.5.5","hector"
"1pctCO2",1804,"global_tas",0.0501179446363657,"degC","V3.5.5","hector"
"1pctCO2",1805,"global_tas",0.0689651470933873,"degC","V3.5.5","hector"
"1pctCO2",1806,"global_tas",0.0895529642646371,"degC","V3.5.5","hector"
"1pctCO2",1807,"global_tas",0.111576208495982,"degC","V3.5.5","hector"
"1pctCO2",1808,"global_tas",0.134805859432254,"degC","V3.5.5","hector"
"1pctCO2",1809,"global_tas",0.159066079416187,"degC","V3.5.5","hector"
"1pctCO2",1810,"global_tas",0.184219180028915,"degC","V3.5.5","hector"
"1pctCO2",1811,"global_tas",0.210155465810358,"degC","V3.5.5","hector"
"1pctCO2",1812,"global_tas",0.236786190145711,"degC","V3.5.5","hector"
"1pctCO2",1813,"global_tas",0.264038560097743,"degC","V3.5.5","hector"
"1pctCO2",1814,"global_tas",0.291852125134319,"degC","V3.5.5","hector"
"1pctCO2",1815,"global_tas",0.320176121028851,"degC","V3.5.5","hector"
"1pctCO2",1816,"global_tas",0.348959161778044,"degC","V3.5.5","hector"
"1pctCO2",1817,"global_tas",0.378160286226986,"degC","V3.5.5","hector"
"1pctCO2",1818,"global_tas",0.407750114960175,"degC","V3.5.5","hector"
"1pctCO2",1819,"global_tas",0.437703550070759,"degC","V3.5.5","hector"
"1pctCO2",1820,"global_tas",0.46799804818914,"degC","V3.5.5","hector"
"1pctCO2",1821,"global_tas",0.498613426498759,"degC","V3.5.5","hector"
"1pctCO2",1822,"global_tas",0.529531605927575,"degC","V3.5.5","hector"
"1pctCO2",1823,"global_tas",0.560736357714119,"degC","V3.5.5","hector"
"1pctCO2",1824,"global_tas",0.592212606343968,"degC","V3.5.5","hector"
"1pctCO2",1825,"global_tas",0.623944034118751,"degC","V3.5.5","hector"
"1pctCO2",1826,"global_tas",0.65591900243126,"degC","V3.5.5","hector"
"1pctCO2",1827,"global_tas",0.688127565489439,"degC","V3.5.5","hector"
"1pctCO2",1828,"global_tas",0.720560417093275,"degC","V3.5.5","hector"
"1pctCO2",1829,"global_tas",0.753208921834924,"degC","V3.5.5","hector"
"1pctCO2",1830,"global_tas",0.786065091389321,"degC","V3.5.5","hector"
"1pctCO2",1831,"global_tas",0.819121541900147,"degC","V3.5.5","hector"
"1pctCO2",1832,"global_tas",0.852368092134824,"degC","V3.5.5","hector"
"1pctCO2",1833,"global_tas",0.885793308063728,"degC","V3.5.5","hector"
"1pctCO2",1834,"global_tas",0.919392521111813,"degC","V3.5.5","hector"
"1pctCO2",1835,"global_tas",0.953162246129867,"degC","V3.5.5","hector"
"1pctCO2",1836,"global_tas",0.987098695874262,"degC","V3.5.5","hector"
"1pctCO2",1837,"global_tas",1.02119804002008,"degC","V3.5.5","hector"
"1pctCO2",1838,"global_tas",1.05545652530985,"degC","V3.5.5","hector"
"1pctCO2",1839,"global_tas",1.08987053308614,"degC","V3.5.5","hector"
"1pctCO2",1840,"global_tas",1.12443660594219,"degC","V3.5.5","hector"
"1pctCO2",1841,"global_tas",1.15914922193414,"degC","V3.5.5","hector"
"1pctCO2",1842,"global_tas",1.19400301305278,"degC","V3.5.5","hector"
"1pctCO2",1843,"global_tas",1.22899575927597,"degC","V3.5.5","hector"
"1pctCO2",1844,"global_tas",1.26412567569327,"degC","V3.5.5","hector"
"1pctCO2",1845,"global_tas",1.2993907852031,"degC","V3.5.5","hector"
"1pctCO2",1846,"global_tas",1.33478905723062,"degC","V3.5.5","hector"
"1pctCO2",1847,"global_tas",1.37031847555826,"degC","V3.5.5","hector"
"1pctCO2",1848,"global_tas",1.40597707333718,"degC","V3.5.5","hector"
"1pctCO2",1849,"global_tas",1.44175740428118,"degC","V3.5.5","hector"
"1pctCO2",1850,"global_tas",1.47764788428493,"degC","V3.5.5","hector"
"1pctCO2",1851,"global_tas",1.51364880529109,"degC","V3.5.5","hector"
"1pctCO2",1852,"global_tas",1.54976206128339,"degC","V3.5.5","hector"
"1pctCO2",1853,"global_tas",1.5859883631451,"degC","V3.5.5","hector"
"1pctCO2",1854,"global_tas",1.62232777494151,"degC","V3.5.5","hector"
"1pctCO2",1855,"global_tas",1.65877998726866,"degC","V3.5.5","hector"
"1pctCO2",1856,"global_tas",1.69534446945189,"degC","V3.5.5","hector"
"1pctCO2",1857,"global_tas",1.73202055985229,"degC","V3.5.5","hector"
"1pctCO2",1858,"global_tas",1.768807521914,"degC","V3.5.5","hector"
"1pctCO2",1859,"global_tas",1.80570458004042,"degC","V3.5.5","hector"
"1pctCO2",1860,"global_tas",1.84271094302676,"degC","V3.5.5","hector"
"1pctCO2",1861,"global_tas",1.87982581953973,"degC","V3.5.5","hector"
"1pctCO2",1862,"global_tas",1.9170484283749,"degC","V3.5.5","hector"
"1pctCO2",1863,"global_tas",1.95437800521086,"degC","V3.5.5","hector"
"1pctCO2",1864,"global_tas",1.9918138069735,"degC","V3.5.5","hector"
"1pctCO2",1865,"global_tas",2.02935511454764,"degC","V3.5.5","hector"
"1pctCO2",1866,"global_tas",2.06700123433352,"degC","V3.5.5","hector"
"1pctCO2",1867,"global_tas",2.10475149898956,"degC","V3.5.5","hector"
"1pctCO2",1868,"global_tas",2.14260526759859,"degC","V3.5.5","hector"
"1pctCO2",1869,"global_tas",2.18052856946333,"degC","V3.5.5","hector"
"1pctCO2",1870,"global_tas",2.21850167958856,"degC","V3.5.5","hector"
"1pctCO2",1871,"global_tas",2.25653397082109,"degC","V3.5.5","hector"
"1pctCO2",1872,"global_tas",2.29463593363558,"degC","V3.5.5","hector"
"1pctCO2",1873,"global_tas",2.33281426877317,"degC","V3.5.5","hector"
"1pctCO2",1874,"global_tas",2.37107346811777,"degC","V3.5.5","hector"
"1pctCO2",1875,"global_tas",2.40941664312711,"degC","V3.5.5","hector"
"1pctCO2",1876,"global_tas",2.44784599837149,"degC","V3.5.5","hector"
"1pctCO2",1877,"global_tas",2.48636452317675,"degC","V3.5.5","hector"
"1pctCO2",1878,"global_tas",2.52498637971138,"degC","V3.5.5","hector"
"1pctCO2",1879,"global_tas",2.56371128477854,"degC","V3.5.5","hector"
"1pctCO2",1880,"global_tas",2.60253619849746,"degC","V3.5.5","hector"
"1pctCO2",1881,"global_tas",2.6414592398821,"degC","V3.5.5","hector"
"1pctCO2",1882,"global_tas",2.68047915105983,"degC","V3.5.5","hector"
"1pctCO2",1883,"global_tas",2.71959503608372,"degC","V3.5.5","hector"
"1pctCO2",1884,"global_tas",2.7588062212697,"degC","V3.5.5","hector"
"1pctCO2",1885,"global_tas",2.79811217509591,"degC","V3.5.5","hector"
"1pctCO2",1886,"global_tas",2.83749910397756,"degC","V3.5.5","hector"
"1pctCO2",1887,"global_tas",2.87695776287167,"degC","V3.5.5","hector"
"1pctCO2",1888,"global_tas",2.91649186906598,"degC","V3.5.5","hector"
"1pctCO2",1889,"global_tas",2.95610585338582,"degC","V3.5.5","hector"
"1pctCO2",1890,"global_tas",2.9958025249935,"degC","V3.5.5","hector"
"1pctCO2",1891,"global_tas",3.03558374883345,"degC","V3.5.5","hector"
"1pctCO2",1892,"global_tas",3.07545079840733,"degC","V3.5.5","hector"
"1pctCO2",1893,"global_tas",3.11540455630995,"degC","V3.5.5","hector"
"1pctCO2",1894,"global_tas",3.15544563586517,"degC","V3.5.5","hector"
"1pctCO2",1895,"global_tas",3.19557881870952,"degC","V3.5.5","hector"
"1pctCO2",1896,"global_tas",3.23580620956352,"degC","V3.5.5","hector"
"1pctCO2",1897,"global_tas",3.27612672336198,"degC","V3.5.5","hector"
"1pctCO2",1898,"global_tas",3.31653918787162,"degC","V3.5.5","hector"
"1pctCO2",1899,"global_tas",3.35704279938311,"degC","V3.5.5","hector"
"1pctCO2",1900,"global_tas",3.39762042828567,"degC","V3.5.5","hector"
"1pctCO2",1901,"global_tas",3.43822501248534,"degC","V3.5.5","hector"
"1pctCO2",1902,"global_tas",3.47886320806729,"degC","V3.5.5","hector"
"1pctCO2",1903,"global_tas",3.51954980021862,"degC","V3.5.5","hector"
"1pctCO2",1904,"global_tas",3.56029415725298,"degC","V3.5.5","hector"
"1pctCO2",1905,"global_tas",3.60110255494563,"degC","V3.5.5","hector"
"1pctCO2",1906,"global_tas",3.64198231984801,"degC","V3.5.5","hector"
"1pctCO2",1907,"global_tas",3.68297927563814,"degC","V3.5.5","hector"
"1pctCO2",1908,"global_tas",3.72409242520399,"degC","V3.5.5","hector"
"1pctCO2",1909,"global_tas",3.76531172566353,"degC","V3.5.5","hector"
"1pctCO2",1910,"global_tas",3.80663726305568,"degC","V3.5.5","hector"
"1pctCO2",1911,"global_tas",3.84809079879284,"degC","V3.5.5","hector"
"1pctCO2",1912,"global_tas",3.88966623623706,"degC","V3.5.5","hector"
"1pctCO2",1913,"global_tas",3.93135349215481,"degC","V3.5.5","hector"
"1pctCO2",1914,"global_tas",3.97314582249298,"degC","V3.5.5","hector"
"1pctCO2",1915,"global_tas",4.01503842524129,"degC","V3.5.5","hector"
"1pctCO2",1916,"global_tas",4.05702770969205,"degC","V3.5.5","hector"
"1pctCO2",1917,"global_tas",4.09911087786049,"degC","V3.5.5","hector"
"1pctCO2",1918,"global_tas",4.14128566817517,"degC","V3.5.5","hector"
"1pctCO2",1919,"global_tas",4.18354638924075,"degC","V3.5.5","hector"
"1pctCO2",1920,"global_tas",4.22588233918331,"degC","V3.5.5","hector"
"1pctCO2",1921,"global_tas",4.26829360580459,"degC","V3.5.5","hector"
"1pctCO2",1922,"global_tas",4.31078193516783,"degC","V3.5.5","hector"
"1pctCO2",1923,"global_tas",4.35334807183841,"degC","V3.5.5","hector"
"1pctCO2",1924,"global_tas",4.39599219887987,"degC","V3.5.5","hector"
"1pctCO2",1925,"global_tas",4.43871415551319,"degC","V3.5.5","hector"
"1pctCO2",1926,"global_tas",4.48151355464659,"degC","V3.5.5","hector"
"1pctCO2",1927,"global_tas",4.52438985050691,"degC","V3.5.5","hector"
"1pctCO2",1928,"global_tas",4.56734237934795,"degC","V3.5.5","hector"
"1pctCO2",1929,"global_tas",4.61037038470062,"degC","V3.5.5","hector"
"1pctCO2",1930,"global_tas",4.65347303320189,"degC","V3.5.5","hector"
"1pctCO2",1931,"global_tas",4.69664942492291,"degC","V3.5.5","hector"
"1pctCO2",1932,"global_tas",4.73989859969342,"degC","V3.5.5","hector"
"1pctCO2",1933,"global_tas",4.78321954095529,"degC","V3.5.5","hector"
"1pctCO2",1934,"global_tas",4.82661117800193,"degC","V3.5.5","hector"
"1pctCO2",1935,"global_tas",4.87007238708027,"degC","V3.5.5","hector"
"1pctCO2",1936,"global_tas",4.91360199169219,"degC","V3.5.5","hector"
"1pctCO2",1937,"global_tas",4.95719876232608,"degC","V3.5.5","hector"
"1pctCO2",1938,"global_tas",5.00086141577491,"degC","V3.5.5","hector"
"1pctCO2",1939,"global_tas",5.04458861414805,"degC","V3.5.5","hector"
"1pctCO2",1940,"global_tas",5.0884018216134,"degC","V3.5.5","hector"
"1pctCO2",1941,"global_tas",5.13233445488371,"degC","V3.5.5","hector"
"1pctCO2",1942,"global_tas",5.17637693485203,"degC","V3.5.5","hector"
"1pctCO2",1943,"global_tas",5.22051444675577,"degC","V3.5.5","hector"
"1pctCO2",1944,"global_tas",5.2647368083599,"degC","V3.5.5","hector"
"1pctCO2",1945,"global_tas",5.30903647375868,"degC","V3.5.5","hector"
"1pctCO2",1946,"global_tas",5.35340750622155,"degC","V3.5.5","hector"
"1pctCO2",1947,"global_tas",5.39784499842374,"degC","V3.5.5","hector"
"1pctCO2",1948,"global_tas",5.44234472172604,"degC","V3.5.5","hector"
"1pctCO2",1949,"global_tas",5.48690290259118,"degC","V3.5.5","hector"
"1pctCO2",1950,"global_tas",5.53151607413542,"degC","V3.5.5","hector"
"1pctCO2",1951,"global_tas",5.57599939144686,"degC","V3.5.5","hector"
"1pctCO2",1952,"global_tas",5.62034769860669,"degC","V3.5.5","hector"
"1pctCO2",1953,"global_tas",5.66460612827536,"degC","V3.5.5","hector"
"1pctCO2",1954,"global_tas",5.70880502847329,"degC","V3.5.5","hector"
"1pctCO2",1955,"global_tas",5.75296378026263,"degC","V3.5.5","hector"
"1pctCO2",1956,"global_tas",5.7970951126578,"degC","V3.5.5","hector"
"1pctCO2",1957,"global_tas",5.84120745577307,"degC","V3.5.5","hector"
"1pctCO2",1958,"global_tas",5.88530632471517,"degC","V3.5.5","hector"
"1pctCO2",1959,"global_tas",5.92939518049656,"degC","V3.5.5","hector"
"1pctCO2",1960,"global_tas",5.97359855076096,"degC","V3.5.5","hector"
"1pctCO2",1961,"global_tas",6.01797761096328,"degC","V3.5.5","hector"
"1pctCO2",1962,"global_tas",6.06249640786084,"degC","V3.5.5","hector"
"1pctCO2",1963,"global_tas",6.10711631797201,"degC","V3.5.5","hector"
"1pctCO2",1964,"global_tas",6.15181121881104,"degC","V3.5.5","hector"
"1pctCO2",1965,"global_tas",6.1965621877899,"degC","V3.5.5","hector"
"1pctCO2",1966,"global_tas",6.24135473274044,"degC","V3.5.5","hector"
"1pctCO2",1967,"global_tas",6.2861772148519,"degC","V3.5.5","hector"
"1pctCO2",1968,"global_tas",6.33101989102427,"degC","V3.5.5","hector"
"1pctCO2",1969,"global_tas",6.37587430348267,"degC","V3.5.5","hector"
"1pctCO2",1970,"global_tas",6.42073287588254,"degC","V3.5.5","hector"
"1pctCO2",1971,"global_tas",6.46558884563904,"degC","V3.5.5","hector"
"1pctCO2",1972,"global_tas",6.51044188844658,"degC","V3.5.5","hector"
"1pctCO2",1973,"global_tas",6.55528530679404,"degC","V3.5.5","hector"
"1pctCO2",1974,"global_tas",6.60011132731999,"degC","V3.5.5","hector"
"1pctCO2",1975,"global_tas",6.64491288517806,"degC","V3.5.5","hector"
"1pctCO2",1976,"global_tas",6.68968330139028,"degC","V3.5.5","hector"
"1pctCO2",1977,"global_tas",6.73441610522747,"degC","V3.5.5","hector"
"1pctCO2",1978,"global_tas",6.77910492553214,"degC","V3.5.5","hector"
"1pctCO2",1979,"global_tas",6.82374341880714,"degC","V3.5.5","hector"
"1pctCO2",1980,"global_tas",6.86832521871394,"degC","V3.5.5","hector"
"1pctCO2",1981,"global_tas",6.9128438988935,"degC","V3.5.5","hector"
"1pctCO2",1982,"global_tas",6.95729104072143,"degC","V3.5.5","hector"
"1pctCO2",1983,"global_tas",7.0016521987488,"degC","V3.5.5","hector"
"1pctCO2",1984,"global_tas",7.0459215742269,"degC","V3.5.5","hector"
"1pctCO2",1985,"global_tas",7.09009465441851,"degC","V3.5.5","hector"
"1pctCO2",1986,"global_tas",7.1341659067215,"degC","V3.5.5","hector"
"1pctCO2",1987,"global_tas",7.1781291386239,"degC","V3.5.5","hector"
"1pctCO2",1988,"global_tas",7.22197767562207,"degC","V3.5.5","hector"
"1pctCO2",1989,"global_tas",7.26570682514616,"degC","V3.5.5","hector"
"1pctCO2",1990,"global_tas",7.30933480745836,"degC","V3.5.5","hector"
"1pctCO2",1991,"global_tas",7.35291163537889,"degC","V3.5.5","hector"
"1pctCO2",1992,"global_tas",7.39646594683904,"degC","V3.5.5","hector"
"1pctCO2",1993,"global_tas",7.44000250354562,"degC","V3.5.5","hector"
"1pctCO2",1994,"global_tas",7.48352288556576,"degC","V3.5.5","hector"
"1pctCO2",1995,"global_tas",7.52702918983184,"degC","V3.5.5","hector"
"1pctCO2",1996,"global_tas",7.57052355022426,"degC","V3.5.5","hector"
"1pctCO2",1997,"global_tas",7.61400796685074,"degC","V3.5.5","hector"
"1pctCO2",1998,"global_tas",7.65748425308338,"degC","V3.5.5","hector"
"1pctCO2",1999,"global_tas",7.70095402903662,"degC","V3.5.5","hector"
"1pctCO2",2000,"global_tas",7.74441873304704,"degC","V3.5.5","hector"
"1pctCO2",2001,"global_tas",7.78787963930617,"degC","V3.5.5","hector"
"1pctCO2",2002,"global_tas",7.83133787661825,"degC","V3.5.5","hector"
"1pctCO2",2003,"global_tas",7.87479444619649,"degC","V3.5.5","hector"
"1pctCO2",2004,"global_tas",7.91825023772104,"degC","V3.5.5","hector"
"1pctCO2",2005,"global_tas",7.96170604347113,"degC","V3.5.5","hector"
"1pctCO2",2006,"global_tas",8.00516257060237,"degC","V3.5.5","hector"
"1pctCO2",2007,"global_tas",8.04862045174374,"degC","V3.5.5","hector"
"1pctCO2",2008,"global_tas",8.09208025411927,"degC","V3.5.5","hector"
"1pctCO2",2009,"global_tas",8.13554248739597,"degC","V3.5.5","hector"
"1pctCO2",2010,"global_tas",8.17900761044223,"degC","V3.5.5","hector"
"1pctCO2",2011,"global_tas",8.22247603715871,"degC","V3.5.5","hector"
"1pctCO2",2012,"global_tas",8.26594814152112,"degC","V3.5.5","hector"
"1pctCO2",2013,"global_tas",8.30942426195332,"degC","V3.5.5","hector"
"1pctCO2",2014,"global_tas",8.35290470513097,"degC","V3.5.5","hector"
"1pctCO2",2015,"global_tas",8.39638974930003,"degC","V3.5.5","hector"
"1pctCO2",2016,"global_tas",8.43987964718073,"degC","V3.5.5","hector"
"1pctCO2",2017,"global_tas",8.4833746285169,"degC","V3.5.5","hector"
"1pctCO2",2018,"global_tas",8.5268749023205,"degC","V3.5.5","hector"
"1pctCO2",2019,"global_tas",8.57031996485151,"degC","V3.5.5","hector"
"1pctCO2",2020,"global_tas",8.61371495988464,"degC","V3.5.5","hector"
"1pctCO2",2021,"global_tas",8.65707688908458,"degC","V3.5.5","hector"
"1pctCO2",2022,"global_tas",8.70041657336697,"degC","V3.5.5","hector"
"1pctCO2",2023,"global_tas",8.74374141254676,"degC","V3.5.5","hector"
"1pctCO2",2024,"global_tas",8.78705670197035,"degC","V3.5.5","hector"
"1pctCO2",2025,"global_tas",8.83036636485773,"degC","V3.5.5","hector"
"1pctCO2",2026,"global_tas",8.87367339006802,"degC","V3.5.5","hector"
"1pctCO2",2027,"global_tas",8.91698010834267,"degC","V3.5.5","hector"
"1pctCO2",2028,"global_tas",8.96028837396572,"degC","V3.5.5","hector"
"1pctCO2",2029,"global_tas",9.00359968815957,"degC","V3.5.5","hector"
"1pctCO2",2030,"global_tas",9.04691528515153,"degC","V3.5.5","hector"
"1pctCO2",2031,"global_tas",9.0902371492894,"degC","V3.5.5","hector"
"1pctCO2",2032,"global_tas",9.13356704864736,"degC","V3.5.5","hector"
"1pctCO2",2033,"global_tas",9.17690637366385,"degC","V3.5.5","hector"
"1pctCO2",2034,"global_tas",9.22025625348922,"degC","V3.5.5","hector"
"1pctCO2",2035,"global_tas",9.26361762645811,"degC","V3.5.5","hector"
"1pctCO2",2036,"global_tas",9.30699128620079,"degC","V3.5.5","hector"
"1pctCO2",2037,"global_tas",9.35037791348255,"degC","V3.5.5","hector"
"1pctCO2",2038,"global_tas",9.39377809906509,"degC","V3.5.5","hector"
"1pctCO2",2039,"global_tas",9.43719236061811,"degC","V3.5.5","hector"
"1pctCO2",2040,"global_tas",9.48062115553172,"degC","V3.5.5","hector"
"1pctCO2",2041,"global_tas",9.52406756146046,"degC","V3.5.5","hector"
"1pctCO2",2042,"global_tas",9.56753445883564,"degC","V3.5.5","hector"
"1pctCO2",2043,"global_tas",9.61102399376116,"degC","V3.5.5","hector"
"1pctCO2",2044,"global_tas",9.6545378386283,"degC","V3.5.5","hector"
"1pctCO2",2045,"global_tas",9.69807734006632,"degC","V3.5.5","hector"
"1pctCO2",2046,"global_tas",9.74164361010652,"degC","V3.5.5","hector"
"1pctCO2",2047,"global_tas",9.78523758578695,"degC","V3.5.5","hector"
"1pctCO2",2048,"global_tas",9.82886006988542,"degC","V3.5.5","hector"
"1pctCO2",2049,"global_tas",9.87251175972758,"degC","V3.5.5","hector"
"1pctCO2",2050,"global_tas",9.91619326813665,"degC","V3.5.5","hector"
"1pctCO2",2051,"global_tas",9.95990620335696,"degC","V3.5.5","hector"
"1pctCO2",2052,"global_tas",10.003652054955,"degC","V3.5.5","hector"
"1pctCO2",2053,"global_tas",10.0474319864633,"degC","V3.5.5","hector"
"1pctCO2",2054,"global_tas",10.0912469444531,"degC","V3.5.5","hector"
"1pctCO2",2055,"global_tas",10.1350977216155,"degC","V3.5.5","hector"
"1pctCO2",2056,"global_tas",10.1789849963935,"degC","V3.5.5","hector"
"1pctCO2",2057,"global_tas",10.2229093594177,"degC","V3.5.5","hector"
"1pctCO2",2058,"global_tas",10.2668713319422,"degC","V3.5.5","hector"
"1pctCO2",2059,"global_tas",10.310871379156,"degC","V3.5.5","hector"
"1pctCO2",2060,"global_tas",10.3549099200677,"degC","V3.5.5","hector"
"1pctCO2",2061,"global_tas",10.3989834717968,"degC","V3.5.5","hector"
"1pctCO2",2062,"global_tas",10.443088742313,"degC","V3.5.5","hector"
"1pctCO2",2063,"global_tas",10.4872234209819,"degC","V3.5.5","hector"
"1pctCO2",2064,"global_tas",10.5313858125404,"degC","V3.5.5","hector"
"1pctCO2",2065,"global_tas",10.5755746320404,"degC","V3.5.5","hector"
"1pctCO2",2066,"global_tas",10.6197888803825,"degC","V3.5.5","hector"
"1pctCO2",2067,"global_tas",10.6640277642801,"degC","V3.5.5","hector"
"1pctCO2",2068,"global_tas",10.708290642552,"degC","V3.5.5","hector"
"1pctCO2",2069,"global_tas",10.7525769888829,"degC","V3.5.5","hector"
"1pctCO2",2070,"global_tas",10.7968863653178,"degC","V3.5.5","hector"
"1pctCO2",2071,"global_tas",10.8326673402497,"degC","V3.5.5","hector"
"1pctCO2",2072,"global_tas",10.8601924275802,"degC","V3.5.5","hector"
"1pctCO2",2073,"global_tas",10.8817511532394,"degC","V3.5.5","hector"
"1pctCO2",2074,"global_tas",10.898887777573,"degC","V3.5.5","hector"
"1pctCO2",2075,"global_tas",10.912577053942,"degC","V3.5.5","hector"
"1pctCO2",2076,"global_tas",10.9234542854732,"degC","V3.5.5","hector"
"1pctCO2",2077,"global_tas",10.9319990145164,"degC","V3.5.5","hector"
"1pctCO2",2078,"global_tas",10.9385945617955,"degC","V3.5.5","hector"
"1pctCO2",2079,"global_tas",10.9435346404553,"degC","V3.5.5","hector"
"1pctCO2",2080,"global_tas",10.9470408935767,"degC","V3.5.5","hector"
"1pctCO2",2081,"global_tas",10.9492881536766,"degC","V3.5.5","hector"
"1pctCO2",2082,"global_tas",10.9504210115359,"degC","V3.5.5","hector"
"1pctCO2",2083,"global_tas",10.9505594792866,"degC","V3.5.5","hector"
"1pctCO2",2084,"global_tas",10.9498027479829,"degC","V3.5.5","hector"
"1pctCO2",2085,"global_tas",10.9482339804233,"degC","V3.5.5","hector"
"1pctCO2",2086,"global_tas",10.9459242668079,"degC","V3.5.5","hector"
"1pctCO2",2087,"global_tas",10.9429349701007,"degC","V3.5.5","hector"
"1pctCO2",2088,"global_tas",10.9393193091615,"degC","V3.5.5","hector"
"1pctCO2",2089,"global_tas",10.9351237823401,"degC","V3.5.5","hector"
"1pctCO2",2090,"global_tas",10.9303893805279,"degC","V3.5.5","hector"
"1pctCO2",2091,"global_tas",10.9251512641402,"degC","V3.5.5","hector"
"1pctCO2",2092,"global_tas",10.919440760759,"degC","V3.5.5","hector"
"1pctCO2",2093,"global_tas",10.9132861907856,"degC","V3.5.5","hector"
"1pctCO2",2094,"global_tas",10.906713230309,"degC","V3.5.5","hector"
"1pctCO2",2095,"global_tas",10.8997452369884,"degC","V3.5.5","hector"
"1pctCO2",2096,"global_tas",10.892403531073,"degC","V3.5.5","hector"
"1pctCO2",2097,"global_tas",10.8847076382185,"degC","V3.5.5","hector"
